,CoopPunishOpp,BullyOpp,BullyPunishOpp
419,100,98,98
420,100,98,98
421,100,98,98
422,100,98,98
423,100,98,98
424,100,98,98
425,100,98,98
426,100,98,98
427,100,98,98
428,100,98,98
429,100,98,98
430,100,98,98
431,100,98,98
432,100,98,98
433,100,98,98
434,100,98,98
435,100,98,98
436,100,98,98
437,100,98,98
438,100,98,98
439,100,98,98
440,100,98,98
441,100,98,98
442,100,98,98
443,100,98,98
444,100,98,98
445,100,98,98
446,100,98,98
447,100,98,98
448,100,98,98
449,100,98,98
450,100,98,98
451,100,98,98
452,100,98,98
453,100,98,98
454,100,98,98
455,100,98,98
456,100,98,98
457,100,98,98
458,100,98,98
459,100,98,98
460,100,98,98
461,100,98,98
462,100,98,98
463,100,98,98
464,100,98,98
465,100,98,98
466,100,98,98
467,100,98,98
468,100,98,98
469,100,98,98
470,100,98,98
471,100,98,98
472,100,98,98
473,100,98,98
474,100,98,98
475,100,98,98
476,100,98,98
477,100,98,98
478,100,98,98
479,100,98,98
480,100,98,98
481,100,98,98
482,100,98,98
483,100,98,98
484,100,98,98
485,100,98,98
486,100,98,98
487,100,98,98
488,100,98,98
489,100,98,98
490,100,98,98
491,100,98,98
492,100,98,98
493,100,98,98
494,100,98,98
495,100,98,98
496,100,98,98
497,100,98,98
498,100,98,98
499,100,98,98
